PROBAB  STACK VIRADA NPARTI BIGBLI NRAISE  NFOLD POSICA    POT STACKM POTTOT DEALER  NJOGO  SAIDA 
0.1918 0.4620 0.0000 0.2000 0.1000 1.0000 0.0010 0.0000 0.0000 0.0094 0.0293 0.5000 1.0000 0.0000 
0.1673 0.4550 0.0000 0.4000 0.1000 0.9000 0.0010 0.3000 0.0000 0.0005 0.0148 0.6000 1.0000 0.0000 
0.1568 0.4542 0.0000 0.6000 0.1000 0.8000 0.0010 0.1000 0.0000 0.0000 0.0129 0.7000 1.0000 0.0000 
0.1892 0.4638 0.0000 0.5000 0.1000 0.4000 0.0010 0.2000 0.0000 0.0000 0.0343 0.8000 1.0000 0.0000 
0.3014 0.4504 0.0000 0.6000 0.1000 0.3000 0.0010 0.1000 0.0000 0.0000 0.0045 1.0000 1.0000 0.0066 
0.7078 0.4501 0.6000 0.3000 0.0000 0.3000 0.0010 0.0000 0.0000 0.0030 0.0105 1.0000 1.0000 0.0045 
0.1722 0.4590 0.0000 0.7000 0.1000 0.2000 0.0020 0.0000 0.0000 0.0000 0.0071 0.1000 1.0000 0.0000 
0.1806 0.4572 0.0000 0.7000 0.0000 0.1000 0.0020 0.0000 0.0000 0.0000 0.0030 0.3000 1.0000 0.0000 
0.1892 0.4589 0.0000 0.3000 0.1000 1.0000 0.0020 0.4000 0.0000 0.0020 0.0111 0.5000 1.0000 0.0044 
0.7968 0.4578 0.6000 0.3000 0.0000 1.0000 0.0020 0.1000 0.0000 0.0041 0.0132 0.5000 1.0000 0.0177 
0.7968 0.4571 0.6000 0.2000 0.1000 1.0000 0.0021 0.1000 0.0000 0.0124 0.0299 0.5000 1.0000 0.0000 
0.7618 0.4571 0.8000 0.2000 0.0000 1.0000 0.0021 0.1000 0.0000 0.0124 0.0299 0.5000 1.0000 0.0000 
0.7272 0.4571 1.0000 0.2000 0.0000 1.0000 0.0021 0.1000 0.0000 0.0124 0.0299 0.5000 1.0000 0.1451 
0.5184 0.5422 0.0000 0.3000 0.1000 0.9000 0.0020 0.3000 0.0000 0.0010 0.0112 0.6000 1.0000 0.0247 
0.1714 0.5523 0.0000 0.6000 0.0000 0.8000 0.0020 0.0000 0.0000 0.0000 0.0091 0.7000 1.0000 0.0000 
0.2746 0.5512 0.0000 0.6000 0.0000 0.3000 0.0020 0.0000 0.0000 0.0000 0.0070 1.0000 1.0000 0.0000 
0.3283 0.5506 0.0000 0.5000 0.0000 0.2000 0.0040 0.1000 0.0000 0.0000 0.0060 0.1000 1.0000 0.0073 
0.3283 0.5559 0.0000 0.3000 0.1000 0.2000 0.0041 0.2000 0.0000 0.0041 0.0232 0.1000 1.0000 0.0086 
0.3283 0.5581 0.0000 0.2000 0.1000 0.2000 0.0041 0.1000 0.0000 0.0090 0.0362 0.1000 1.0000 0.0141 
0.6396 0.5546 0.6000 0.2000 0.0000 0.2000 0.0042 0.0000 0.0000 0.0170 0.0444 0.1000 1.0000 0.0000 
0.7880 0.5546 0.8000 0.2000 0.0000 0.2000 0.0042 0.0000 0.0000 0.0170 0.0444 0.1000 1.0000 0.0000 
0.7880 0.5576 0.8000 0.2000 0.1000 0.2000 0.0042 0.1000 0.0000 0.0171 0.0500 0.1000 1.0000 0.0097 
0.7827 0.5552 1.0000 0.2000 0.0000 0.2000 0.0042 0.0000 0.0000 0.0226 0.0557 0.1000 1.0000 0.1715 
0.3047 0.5822 0.0000 0.6000 0.0000 0.1000 0.0040 0.0000 0.0000 0.0000 0.0060 0.3000 1.0000 0.0138 
0.2490 0.5896 0.0000 0.2000 0.1000 1.0000 0.0041 0.4000 0.0000 0.0041 0.0153 0.5000 1.0000 0.0175 
0.2490 0.5884 0.0000 0.2000 0.1000 1.0000 0.0041 0.0000 0.0000 0.0146 0.0313 0.5000 1.0000 0.0000 
0.3163 0.5884 0.6000 0.2000 0.0000 1.0000 0.0041 0.1000 0.0000 0.0146 0.0313 0.5000 1.0000 0.0000 
0.2295 0.5910 0.8000 0.2000 0.1000 1.0000 0.0041 0.0000 0.0000 0.0147 0.0358 0.5000 1.0000 0.0000 
0.2144 0.5791 0.0000 0.3000 0.1000 0.9000 0.0041 0.3000 0.0000 0.0020 0.0186 0.6000 1.0000 0.0000 
0.2830 0.5766 0.0000 0.5000 0.0000 0.8000 0.0041 0.1000 0.0000 0.0000 0.0142 0.7000 1.0000 0.0141 
0.2830 0.5779 0.0000 0.3000 0.1000 0.8000 0.0041 0.2000 0.0000 0.0082 0.0309 0.7000 1.0000 0.0000 
0.4612 0.5860 0.6000 0.2000 0.1000 0.8000 0.0042 0.1000 0.0000 0.0084 0.0454 0.7000 1.0000 0.0000 
0.3341 0.5662 0.0000 0.5000 0.0000 0.3000 0.0040 0.1000 0.0000 0.0000 0.0101 1.0000 1.0000 0.0143 
0.3341 0.5661 0.0000 0.2000 0.1000 0.3000 0.0041 0.3000 0.0000 0.0082 0.0246 1.0000 1.0000 0.0000 
0.6730 0.5823 0.6000 0.2000 0.1000 0.3000 0.0042 0.0000 0.0000 0.0084 0.0538 1.0000 1.0000 0.0000 
0.1608 0.5593 0.0000 0.5000 0.0000 0.2000 0.0081 0.1000 0.0000 0.0000 0.0121 0.1000 1.0000 0.0000 
0.3956 0.5593 0.0000 0.6000 0.0000 0.1000 0.0081 0.0000 0.0000 0.0000 0.0121 0.3000 1.0000 0.0290 
0.1176 0.5761 0.0000 0.3000 0.0000 0.9000 0.0082 0.3000 0.0000 0.0041 0.0204 0.6000 1.0000 0.0071 
0.6447 0.5743 0.6000 0.3000 0.0000 0.9000 0.0082 0.1000 0.0000 0.0082 0.0246 0.6000 1.0000 0.0000 
0.6919 0.5743 0.8000 0.3000 0.0000 0.9000 0.0082 0.1000 0.0000 0.0082 0.0246 0.6000 1.0000 0.0000 
0.5610 0.5743 1.0000 0.3000 0.0000 0.9000 0.0082 0.1000 0.0000 0.0082 0.0246 0.6000 1.0000 0.0143 
0.3238 0.5916 0.0000 0.3000 0.0000 0.8000 0.0081 0.3000 0.0000 0.0000 0.0121 0.7000 1.0000 0.0274 
0.3588 0.6087 0.0000 0.5000 0.0000 0.3000 0.0082 0.1000 0.0000 0.0000 0.0204 1.0000 1.0000 0.0268 
0.3588 0.6073 0.0000 0.2000 0.1000 0.3000 0.0084 0.3000 0.0000 0.0167 0.0460 1.0000 1.0000 0.0000 
0.5318 0.6073 0.6000 0.2000 0.0000 0.3000 0.0084 0.1000 0.0000 0.0167 0.0460 1.0000 1.0000 0.0000 
0.4236 0.6073 0.8000 0.2000 0.0000 0.3000 0.0084 0.1000 0.0000 0.0167 0.0460 1.0000 1.0000 0.0000 
0.4429 0.6073 1.0000 0.2000 0.0000 0.3000 0.0084 0.1000 0.0000 0.0167 0.0460 1.0000 1.0000 0.0138 
0.6790 0.6399 0.0000 0.5000 0.0000 0.2000 0.0164 0.1000 0.0000 0.0000 0.0246 0.1000 1.0000 0.0512 
0.3944 0.6645 0.0000 0.6000 0.0000 0.1000 0.0164 0.0000 0.0000 0.0000 0.0246 0.3000 1.0000 0.0493 
0.1362 0.6891 0.0000 0.2000 0.0000 0.9000 0.0164 0.4000 0.0000 0.0082 0.0246 0.6000 1.0000 0.0000 
0.2411 0.6891 0.0000 0.3000 0.0000 0.8000 0.0164 0.3000 0.0000 0.0000 0.0246 0.7000 1.0000 0.0000 
0.4007 0.6891 0.0000 0.4000 0.0000 0.3000 0.0164 0.2000 0.0000 0.0000 0.0246 1.0000 1.0000 0.0476 
0.4007 0.6902 0.0000 0.2000 0.1000 0.3000 0.0172 0.2000 0.0000 0.0345 0.0776 1.0000 1.0000 0.0000 
0.9610 0.6902 0.6000 0.2000 0.0000 0.3000 0.0172 0.1000 0.0000 0.0345 0.0776 1.0000 1.0000 0.0000 
0.9331 0.6902 0.8000 0.2000 0.0000 0.3000 0.0172 0.1000 0.0000 0.0345 0.0776 1.0000 1.0000 0.0000 
0.9777 0.6902 1.0000 0.2000 0.0000 0.3000 0.0172 0.1000 0.0000 0.0345 0.0776 1.0000 1.0000 0.0250 
0.2256 0.7393 0.0000 0.5000 0.1000 0.2000 0.0332 0.1000 0.0000 0.0000 0.0376 0.1000 1.0000 0.0000 
0.6368 0.7354 0.0000 0.6000 0.2000 0.1000 0.0330 0.0000 0.0000 0.0000 0.0321 0.3000 1.0000 0.0898 
0.3102 0.6644 0.0000 0.2000 0.0000 0.9000 0.0336 0.3000 0.0000 0.0168 0.0504 0.5000 1.0000 0.0253 
0.8163 0.6587 0.6000 0.2000 0.0000 0.9000 0.0342 0.0000 0.0000 0.0342 0.0684 0.5000 1.0000 0.0519 
0.4277 0.7149 0.0000 0.3000 0.0000 0.8000 0.0336 0.2000 0.0000 0.0000 0.0504 0.7000 1.0000 0.0940 
0.2237 0.7653 0.0000 0.4000 0.0000 0.2000 0.0336 0.1000 0.0000 0.0000 0.0504 1.0000 1.0000 0.0878 
0.2256 0.8334 0.0000 0.5000 0.1000 0.1000 0.0687 0.0000 0.0000 0.0000 0.0732 0.1000 1.0000 0.0000 
0.1722 0.7460 0.0000 0.2000 0.1000 0.9000 0.0702 0.3000 0.0000 0.0351 0.0962 0.5000 1.0000 0.0470 
0.2520 0.7174 0.0000 0.3000 0.0000 0.8000 0.0708 0.2000 0.0000 0.0000 0.1062 0.7000 1.0000 0.0987 
0.4166 0.6959 0.6000 0.2000 0.0000 0.8000 0.0762 0.0000 0.0000 0.0762 0.1905 0.7000 1.0000 0.0000 
0.7926 0.6959 0.8000 0.2000 0.0000 0.8000 0.0762 0.0000 0.0000 0.0762 0.1905 0.7000 1.0000 0.1095 
0.3588 0.7992 0.0000 0.4000 0.1000 0.2000 0.0687 0.1000 0.0000 0.0000 0.0734 1.0000 1.0000 0.0860 
0.4984 0.7844 0.6000 0.3000 0.0000 0.2000 0.0738 0.0000 0.0000 0.0738 0.1526 1.0000 1.0000 0.0000 
0.4003 0.7844 0.8000 0.3000 0.0000 0.2000 0.0738 0.0000 0.0000 0.0738 0.1526 1.0000 1.0000 0.0000 
0.2775 0.7844 1.0000 0.3000 0.0000 0.2000 0.0738 0.0000 0.0000 0.0738 0.1526 1.0000 1.0000 0.0000 
0.3588 0.8023 0.0000 0.2000 0.1000 0.9000 0.1509 0.2000 0.0000 0.0755 0.1789 0.5000 1.0000 0.0940 
0.3272 0.9198 0.0000 0.3000 0.1000 0.8000 0.1414 0.0000 0.0000 0.0000 0.1051 0.7000 1.0000 0.1538 
0.2530 1.0000 0.0000 0.2000 0.1000 0.9000 0.3202 0.0000 0.0000 0.1601 0.2510 0.3000 1.0000 0.1601 
