PROBAB  STACK VIRADA NPARTI NRAISE POSICA BIGBLI  NFOLD STACKM    POT POTTOT DEALER  NJOGO  SAIDA 
0.7978 0.0929 0.6000 1.0000 0.0000 0.7000 0.0010 0.6000 0.0929 0.0010 0.0101 0.5000 1.0000 0.0000 
0.7393 0.0929 0.8000 1.0000 0.0000 0.7000 0.0010 0.6000 0.0929 0.0010 0.0101 0.5000 1.0000 0.0000 
0.5121 0.0929 1.0000 1.0000 0.0000 0.7000 0.0010 0.6000 0.0929 0.0010 0.0101 0.5000 1.0000 0.0000 
0.3588 0.0926 0.0000 1.0000 0.0000 0.6000 0.0010 0.0000 0.0916 0.0000 0.0065 0.6000 1.0000 0.0109 
0.6730 0.0919 0.6000 1.0000 0.0000 0.6000 0.0010 0.5000 0.0919 0.0010 0.0101 0.6000 1.0000 0.0000 
0.5782 0.0919 0.8000 1.0000 0.0000 0.6000 0.0010 0.5000 0.0919 0.0010 0.0101 0.6000 1.0000 0.0000 
0.8733 0.0919 1.0000 1.0000 0.0000 0.6000 0.0010 0.5000 0.0919 0.0010 0.0101 0.6000 1.0000 0.0110 
0.8733 0.0918 1.0000 1.0000 0.1000 0.6000 0.0010 0.0000 0.0918 0.0020 0.0204 0.6000 1.0000 0.0000 
0.3612 0.0905 0.0000 1.0000 0.0000 0.5000 0.0010 0.0000 0.0895 0.0000 0.0055 0.7000 1.0000 0.0111 
0.7996 0.0899 0.6000 1.0000 0.0000 0.5000 0.0010 0.4000 0.0899 0.0010 0.0101 0.7000 1.0000 0.0000 
0.9574 0.0899 0.8000 1.0000 0.0000 0.5000 0.0010 0.4000 0.0899 0.0010 0.0101 0.7000 1.0000 0.0225 
0.9574 0.0897 0.8000 1.0000 0.1000 0.5000 0.0010 0.0000 0.0897 0.0031 0.0309 0.7000 1.0000 0.0000 
0.9102 0.0897 1.0000 1.0000 0.0000 0.5000 0.0010 0.9000 0.0897 0.0031 0.0309 0.7000 1.0000 0.0000 
0.3612 0.0874 0.0000 1.0000 0.0000 0.4000 0.0010 0.0000 0.0864 0.0000 0.0045 0.8000 1.0000 0.0115 
0.5318 0.0869 0.6000 1.0000 0.0000 0.4000 0.0010 0.3000 0.0869 0.0010 0.0101 0.8000 1.0000 0.0000 
0.4054 0.0869 0.8000 1.0000 0.0000 0.4000 0.0010 0.3000 0.0869 0.0010 0.0101 0.8000 1.0000 0.0000 
0.4502 0.0869 1.0000 1.0000 0.0000 0.4000 0.0010 0.3000 0.0869 0.0010 0.0101 0.8000 1.0000 0.0000 
0.1232 0.0863 0.0000 1.0000 0.0000 0.3000 0.0010 0.0000 0.0853 0.0000 0.0035 0.9000 1.0000 0.0000 
0.2916 0.0862 0.0000 1.0000 0.0000 0.2000 0.0010 0.0000 0.0852 0.0000 0.0025 1.0000 1.0000 0.0116 
0.5207 0.0859 0.6000 1.0000 0.0000 0.2000 0.0010 0.1000 0.0848 0.0010 0.0101 1.0000 1.0000 0.0000 
0.4046 0.0859 0.8000 1.0000 0.0000 0.2000 0.0010 0.1000 0.0848 0.0010 0.0101 1.0000 1.0000 0.0000 
0.2353 0.0859 1.0000 1.0000 0.0000 0.2000 0.0010 0.1000 0.0848 0.0010 0.0101 1.0000 1.0000 0.0000 
0.2285 0.0853 0.0000 1.0000 0.0000 0.1000 0.0020 0.0000 0.0843 0.0000 0.0030 0.1000 1.0000 0.0000 
0.1673 0.0847 0.0000 1.0000 0.0000 1.0000 0.0020 0.0000 0.0816 0.0020 0.0204 0.2000 1.0000 0.0000 
0.2197 0.0847 0.6000 1.0000 0.0000 1.0000 0.0020 0.9000 0.0816 0.0020 0.0204 0.2000 1.0000 0.0000 
0.1714 0.0847 0.8000 1.0000 0.0000 1.0000 0.0020 0.9000 0.0816 0.0020 0.0204 0.2000 1.0000 0.0000 
0.1660 0.0847 1.0000 1.0000 0.0000 1.0000 0.0020 0.9000 0.0816 0.0020 0.0204 0.2000 1.0000 0.0000 
0.2830 0.0836 0.0000 1.0000 0.0000 0.9000 0.0020 0.0000 0.0795 0.0010 0.0194 0.3000 1.0000 0.0122 
0.3683 0.0827 0.6000 1.0000 0.0000 0.9000 0.0020 0.8000 0.0796 0.0020 0.0204 0.3000 1.0000 0.0000 
0.2543 0.0827 0.8000 1.0000 0.0000 0.9000 0.0020 0.8000 0.0796 0.0020 0.0204 0.3000 1.0000 0.0000 
0.0837 0.0827 1.0000 1.0000 0.0000 0.9000 0.0020 0.8000 0.0796 0.0020 0.0204 0.3000 1.0000 0.0000 
0.3114 0.0824 0.0000 1.0000 0.0000 0.8000 0.0020 0.0000 0.0773 0.0000 0.0173 0.4000 1.0000 0.0247 
0.9276 0.0806 0.6000 1.0000 0.0000 0.8000 0.0020 0.7000 0.0776 0.0020 0.0204 0.4000 1.0000 0.0000 
0.9613 0.0806 0.8000 1.0000 0.0000 0.8000 0.0020 0.7000 0.0776 0.0020 0.0204 0.4000 1.0000 0.0000 
0.9403 0.0806 1.0000 1.0000 0.0000 0.8000 0.0020 0.7000 0.0776 0.0020 0.0204 0.4000 1.0000 0.0253 
0.9403 0.0802 1.0000 1.0000 0.1000 0.8000 0.0021 0.0000 0.0771 0.0042 0.0417 0.4000 1.0000 0.0000 
0.1815 0.0782 0.0000 1.0000 0.0000 0.7000 0.0020 0.0000 0.0731 0.0000 0.0152 0.5000 1.0000 0.0000 
0.3564 0.0780 0.0000 1.0000 0.0000 0.6000 0.0020 0.0000 0.0709 0.0000 0.0132 0.6000 1.0000 0.0260 
0.9462 0.0765 0.6000 1.0000 0.0000 0.6000 0.0020 0.5000 0.0714 0.0020 0.0204 0.6000 1.0000 0.0267 
0.9462 0.0760 0.6000 1.0000 0.1000 0.6000 0.0021 0.0000 0.0708 0.0042 0.0417 0.6000 1.0000 0.0000 
0.9021 0.0760 0.8000 1.0000 0.0000 0.6000 0.0021 0.9000 0.0708 0.0042 0.0417 0.6000 1.0000 0.0000 
0.8288 0.0760 1.0000 1.0000 0.0000 0.6000 0.0021 0.9000 0.0708 0.0042 0.0417 0.6000 1.0000 0.0000 
0.3025 0.1143 0.0000 1.0000 0.0000 0.5000 0.0020 0.0000 0.0667 0.0000 0.0111 0.7000 1.0000 0.0177 
0.5095 0.1133 0.6000 1.0000 0.0000 0.5000 0.0020 0.4000 0.0673 0.0020 0.0204 0.7000 1.0000 0.0000 
0.4202 0.1133 0.8000 1.0000 0.0000 0.5000 0.0020 0.4000 0.0673 0.0020 0.0204 0.7000 1.0000 0.0000 
0.3046 0.1133 1.0000 1.0000 0.0000 0.5000 0.0020 0.4000 0.0673 0.0020 0.0204 0.7000 1.0000 0.0000 
0.1362 0.1120 0.0000 1.0000 0.0000 0.4000 0.0020 0.0000 0.0646 0.0000 0.0091 0.8000 1.0000 0.0000 
0.4476 0.1118 0.0000 1.0000 0.0000 0.3000 0.0020 0.0000 0.0634 0.0000 0.0070 0.9000 1.0000 0.0180 
0.9740 0.1112 0.6000 1.0000 0.0000 0.3000 0.0020 0.2000 0.0633 0.0020 0.0204 0.9000 1.0000 0.0183 
0.9740 0.1115 0.6000 1.0000 0.1000 0.3000 0.0021 0.0000 0.0625 0.0042 0.0417 0.9000 1.0000 0.0000 
0.9467 0.1115 0.8000 1.0000 0.0000 0.3000 0.0021 0.9000 0.0625 0.0042 0.0417 0.9000 1.0000 0.0000 
0.8561 0.1115 1.0000 1.0000 0.0000 0.3000 0.0021 0.9000 0.0625 0.0042 0.0417 0.9000 1.0000 0.0000 
0.2830 0.1075 0.0000 1.0000 0.0000 0.2000 0.0020 0.0000 0.0603 0.0000 0.0050 1.0000 1.0000 0.0187 
0.3943 0.1071 0.6000 1.0000 0.0000 0.2000 0.0020 0.1000 0.0592 0.0020 0.0204 1.0000 1.0000 0.0000 
0.2754 0.1071 0.8000 1.0000 0.0000 0.2000 0.0020 0.1000 0.0592 0.0020 0.0204 1.0000 1.0000 0.0000 
0.1862 0.1071 1.0000 1.0000 0.0000 0.2000 0.0020 0.1000 0.0592 0.0020 0.0204 1.0000 1.0000 0.0000 
0.2905 0.1056 0.0000 1.0000 0.0000 0.1000 0.0040 0.0000 0.0584 0.0000 0.0060 0.1000 1.0000 0.0000 
0.3283 0.1052 0.0000 1.0000 0.0000 1.0000 0.0042 0.0000 0.0521 0.0042 0.0417 0.2000 1.0000 0.0000 
0.4754 0.1052 0.6000 1.0000 0.0000 1.0000 0.0042 0.9000 0.0521 0.0042 0.0417 0.2000 1.0000 0.0000 
0.5524 0.1052 0.8000 1.0000 0.0000 1.0000 0.0042 0.9000 0.0521 0.0042 0.0417 0.2000 1.0000 0.0000 
0.5097 0.1052 1.0000 1.0000 0.0000 1.0000 0.0042 0.9000 0.0521 0.0042 0.0417 0.2000 1.0000 0.0000 
0.2611 0.1029 0.0000 1.0000 0.0000 0.9000 0.0042 0.0000 0.0478 0.0021 0.0395 0.3000 1.0000 0.0202 
0.5207 0.1010 0.6000 1.0000 0.0000 0.9000 0.0042 0.8000 0.0479 0.0042 0.0417 0.3000 1.0000 0.0000 
0.4543 0.1010 0.8000 1.0000 0.0000 0.9000 0.0042 0.8000 0.0479 0.0042 0.0417 0.3000 1.0000 0.0000 
0.6058 0.1010 1.0000 1.0000 0.0000 0.9000 0.0042 0.8000 0.0479 0.0042 0.0417 0.3000 1.0000 0.0000 
0.2916 0.1004 0.0000 1.0000 0.0000 0.8000 0.0041 0.0000 0.0435 0.0000 0.0352 0.4000 1.0000 0.0000 
0.2683 0.1000 0.0000 1.0000 0.0000 0.7000 0.0041 0.0000 0.0392 0.0000 0.0309 0.5000 1.0000 0.0412 
0.3052 0.0969 0.6000 1.0000 0.0000 0.7000 0.0042 0.6000 0.0396 0.0042 0.0417 0.5000 1.0000 0.0000 
0.2295 0.0969 0.8000 1.0000 0.0000 0.7000 0.0042 0.6000 0.0396 0.0042 0.0417 0.5000 1.0000 0.0000 
0.2122 0.0969 1.0000 1.0000 0.0000 0.7000 0.0042 0.6000 0.0396 0.0042 0.0417 0.5000 1.0000 0.0000 
0.4007 0.0955 0.0000 1.0000 0.0000 0.6000 0.0041 0.0000 0.0349 0.0000 0.0267 0.6000 1.0000 0.0430 
0.5838 0.0927 0.6000 1.0000 0.0000 0.6000 0.0042 0.5000 0.0354 0.0042 0.0417 0.6000 1.0000 0.0000 
0.3770 0.0927 0.8000 1.0000 0.0000 0.6000 0.0042 0.5000 0.0354 0.0042 0.0417 0.6000 1.0000 0.0000 
0.2887 0.0927 1.0000 1.0000 0.0000 0.6000 0.0042 0.5000 0.0354 0.0042 0.0417 0.6000 1.0000 0.0000 
0.1989 0.0910 0.0000 1.0000 0.0000 0.5000 0.0041 0.0000 0.0307 0.0000 0.0225 0.7000 1.0000 0.0000 
0.2237 0.0906 0.0000 1.0000 0.0000 0.4000 0.0041 0.0000 0.0265 0.0000 0.0183 0.8000 1.0000 0.0000 
0.1459 0.0903 0.0000 1.0000 0.0000 0.3000 0.0041 0.0000 0.0360 0.0000 0.0142 0.9000 1.0000 0.0000 
0.3114 0.0899 0.0000 1.0000 0.0000 0.2000 0.0040 0.0000 0.0318 0.0000 0.0101 1.0000 1.0000 0.0449 
1.0000 0.0885 0.6000 1.0000 0.0000 0.2000 0.0042 0.1000 0.0286 0.0042 0.0417 1.0000 1.0000 0.1412 
1.0000 0.0869 0.6000 1.0000 0.1000 0.2000 0.0048 0.0000 0.0185 0.0190 0.1905 1.0000 1.0000 0.0000 
1.0000 0.0869 0.8000 1.0000 0.0000 0.2000 0.0048 0.9000 0.0185 0.0190 0.1905 1.0000 1.0000 0.0000 
1.0000 0.0869 1.0000 1.0000 0.0000 0.2000 0.0048 0.9000 0.0185 0.0190 0.1905 1.0000 1.0000 1.0000 
0.3624 0.7748 0.0000 0.6000 0.0000 0.1000 0.0081 0.0000 0.0000 0.0000 0.0121 0.1000 1.0000 0.0105 
0.4724 0.7957 0.6000 0.6000 0.0000 0.1000 0.0084 0.0000 0.0000 0.0084 0.0504 0.1000 1.0000 0.0000 
0.4934 0.7957 0.8000 0.6000 0.0000 0.1000 0.0084 0.0000 0.0000 0.0084 0.0504 0.1000 1.0000 0.0000 
0.3942 0.7957 1.0000 0.6000 0.0000 0.1000 0.0084 0.0000 0.0000 0.0084 0.0504 0.1000 1.0000 0.0000 
0.3733 0.7852 0.0000 0.6000 0.0000 1.0000 0.0084 0.0000 0.0000 0.0084 0.0477 0.2000 1.0000 0.0000 
0.5430 0.7852 0.6000 0.6000 0.0000 1.0000 0.0084 0.5000 0.0000 0.0084 0.0477 0.2000 1.0000 0.0000 
0.4469 0.7852 0.8000 0.6000 0.0000 1.0000 0.0084 0.5000 0.0000 0.0084 0.0477 0.2000 1.0000 0.0000 
0.3577 0.7852 1.0000 0.6000 0.0000 1.0000 0.0084 0.5000 0.0000 0.0084 0.0477 0.2000 1.0000 0.0000 
0.2570 0.7678 0.0000 0.5000 0.0000 0.9000 0.0082 0.0000 0.0000 0.0041 0.0299 0.3000 1.0000 0.0054 
0.1825 0.7668 0.6000 0.5000 0.0000 0.9000 0.0083 0.3000 0.0000 0.0083 0.0341 0.3000 1.0000 0.0000 
0.1208 0.7668 0.8000 0.5000 0.0000 0.9000 0.0083 0.3000 0.0000 0.0083 0.0341 0.3000 1.0000 0.0000 
0.1263 0.7668 1.0000 0.5000 0.0000 0.9000 0.0083 0.3000 0.0000 0.0083 0.0341 0.3000 1.0000 0.0000 
0.2460 0.7566 0.0000 0.4000 0.0000 0.8000 0.0082 0.0000 0.0000 0.0000 0.0204 0.4000 1.0000 0.0108 
0.3386 0.7577 0.6000 0.4000 0.0000 0.8000 0.0083 0.1000 0.0000 0.0083 0.0331 0.4000 1.0000 0.0000 
0.2528 0.7577 0.8000 0.4000 0.0000 0.8000 0.0083 0.1000 0.0000 0.0083 0.0331 0.4000 1.0000 0.0000 
0.7092 0.7577 1.0000 0.4000 0.0000 0.8000 0.0083 0.1000 0.0000 0.0083 0.0331 0.4000 1.0000 0.0000 
0.3636 0.7424 0.0000 0.4000 0.0000 0.1000 0.0081 0.0000 0.0000 0.0000 0.0121 0.5000 1.0000 0.0109 
0.9944 0.7495 0.6000 0.4000 0.0000 0.1000 0.0083 0.0000 0.0000 0.0083 0.0331 0.5000 1.0000 0.0110 
0.9944 0.7666 0.6000 0.4000 0.1000 0.1000 0.0085 0.0000 0.0000 0.0171 0.0684 0.5000 1.0000 0.0000 
0.9942 0.7666 0.8000 0.4000 0.0000 0.1000 0.0085 0.3000 0.0000 0.0171 0.0684 0.5000 1.0000 0.0000 
0.9818 0.7666 1.0000 0.4000 0.0000 0.1000 0.0085 0.3000 0.0000 0.0171 0.0684 0.5000 1.0000 0.0836 
0.9818 0.8837 1.0000 0.4000 0.1000 0.1000 0.0108 0.0000 0.0000 0.1022 0.3441 0.5000 1.0000 0.0000 
0.3306 0.9278 0.0000 0.2000 0.0000 0.9000 0.0164 0.0000 0.0000 0.0082 0.0246 0.1000 1.0000 0.0088 
0.3609 0.9272 0.6000 0.2000 0.0000 0.9000 0.0165 0.0000 0.0000 0.0165 0.0331 0.1000 1.0000 0.0000 
0.2761 0.9272 0.8000 0.2000 0.0000 0.9000 0.0165 0.0000 0.0000 0.0165 0.0331 0.1000 1.0000 0.0000 
0.1547 0.9272 1.0000 0.2000 0.0000 0.9000 0.0165 0.0000 0.0000 0.0165 0.0331 0.1000 1.0000 0.0000 
0.2725 0.9106 0.0000 0.2000 0.0000 0.8000 0.0165 0.0000 0.0000 0.0165 0.0331 0.4000 1.0000 0.0000 
0.8173 0.9106 0.6000 0.2000 0.0000 0.8000 0.0165 0.1000 0.0000 0.0165 0.0331 0.4000 1.0000 0.0182 
0.8173 0.9247 0.6000 0.2000 0.1000 0.8000 0.0171 0.0000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.6754 0.9247 0.8000 0.2000 0.0000 0.8000 0.0171 0.1000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.5481 0.9247 1.0000 0.2000 0.0000 0.8000 0.0171 0.1000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.1340 0.8923 0.0000 0.2000 0.0000 0.9000 0.0336 0.0000 0.0000 0.0168 0.0504 0.1000 1.0000 0.0000 
0.2560 0.8734 0.0000 0.2000 0.0000 0.8000 0.0342 0.0000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.8488 0.8734 0.6000 0.2000 0.0000 0.8000 0.0342 0.1000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.7277 0.8734 0.8000 0.2000 0.0000 0.8000 0.0342 0.1000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.5593 0.8734 1.0000 0.2000 0.0000 0.8000 0.0342 0.1000 0.0000 0.0342 0.0684 0.4000 1.0000 0.0000 
0.3025 0.9397 0.0000 0.2000 0.0000 0.9000 0.0708 0.0000 0.0000 0.0354 0.1062 0.1000 1.0000 0.0377 
0.7041 0.9375 0.6000 0.2000 0.0000 0.9000 0.0734 0.0000 0.0000 0.0734 0.1468 0.1000 1.0000 0.0000 
0.5649 0.9375 0.8000 0.2000 0.0000 0.9000 0.0734 0.0000 0.0000 0.0734 0.1468 0.1000 1.0000 0.0000 
0.4569 0.9375 1.0000 0.2000 0.0000 0.9000 0.0734 0.0000 0.0000 0.0734 0.1468 0.1000 1.0000 0.0000 
